formula,band_gap,e_above_hull,Z_mean,Z_std,Z_range,EN_mean,EN_std,EN_range,EN_max,EN_min,Radius_mean,Radius_std,Radius_range,Mass_mean,Mass_std,IE_mean,IE_std,N_elements,n_alkali,n_alkaline_earth,n_transition,n_halogen,n_chalcogen,metal_ratio,EN_diff_max,A_site_count,B_site_count,X_site_count,A_to_B_ratio,X_to_B_ratio,tolerance_factor_approx
Cs2AgBiBr6,1.3547,0.0055248698125010005,45.0,14.99333185119305,48.0,2.329,0.8591094225999386,2.17,2.96,0.79,1.53,0.562672195865408,1.4500000000000002,106.20835038000001,40.176899876020755,9.353242145486,3.2150944404928574,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.17,2.0,2.0,6.0,1.0,3.0,0.9642365197998375
Cs2AgBiCl6,1.8663,0.0,34.2,22.77191252398445,66.0,2.449,0.9482135835348491,2.37,3.16,0.79,1.44,0.6248199740725324,1.6,79.53775038,59.08894003430297,10.045535945485998,3.750095706150141,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,2.0,6.0,1.0,3.0,0.9790709277967581
Cs2AgBiI6,0.8526,0.029702688312500003,55.8,9.303762679690406,36.0,2.149,0.7297321426386535,1.87,2.66,0.79,1.6800000000000002,0.4664761515876241,1.2000000000000002,134.40863238,25.70551866458248,8.535712145485999,2.5998512237600093,4.0,1.0,0.0,1.0,1.0,0.0,0.75,1.87,2.0,2.0,6.0,1.0,3.0,0.9428090415820632
Cs2AgBr3,2.7333,0.0,43.666666666666664,9.067647005823629,20.0,2.065,0.9723296766015115,2.17,2.96,0.79,1.7083333333333333,0.6502670391633135,1.4500000000000002,102.23185063333332,23.83662030444391,8.467579242476667,3.5642497114528418,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.17,8.0,4.0,12.0,2.0,3.0,0.9642365197998375
Cs2AgCl3,3.0042,0.0,34.666666666666664,17.866791044343195,38.0,2.165,1.0650938925747344,2.37,3.16,0.79,1.6333333333333333,0.7156970184527963,1.6,80.00635063333333,45.32827601277736,9.044490742476667,4.110676452332603,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.37,8.0,4.0,12.0,2.0,3.0,0.9790709277967581
Cs2AgI3,2.8367,0.0,52.666666666666664,2.6874192494328497,8.0,1.915,0.8363163277133839,1.87,2.66,0.79,1.8333333333333333,0.5467073155618909,1.2000000000000002,125.73208563333333,8.427694746310413,7.786304242476667,2.934042418328891,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.87,8.0,4.0,12.0,2.0,3.0,0.9428090415820632
Cs2AgMoBr6,0.5337000000000001,0.054362561624994005,40.9,8.030566605165541,20.0,2.343,0.8550912232037,2.17,2.96,0.79,1.5150000000000001,0.5626055456534357,1.4500000000000002,94.90431038,20.993723990022996,9.333933545486001,3.2280082796825633,4.0,1.0,0.0,2.0,1.0,0.0,0.75,2.17,2.0,1.0,6.0,2.0,6.0,0.9642365197998375
Cs2AgMoCl6,0.9531000000000001,0.043438118333334004,30.099999999999998,16.422241016377757,38.0,2.463,0.9427942511492102,2.37,3.16,0.79,1.425,0.6225953742198862,1.6,68.23371038,41.41358399427563,10.026227345486,3.764725414400124,4.0,1.0,0.0,2.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,0.9790709277967581
Cs2AgSbBr6,1.1916,0.011956138312506,41.8,8.588364221433554,20.0,2.332,0.8580769196290039,2.17,2.96,0.79,1.5150000000000001,0.5626055456534357,1.4500000000000002,97.48631038,22.496338905851932,9.485529445486,3.153928314199324,4.0,1.0,0.0,1.0,1.0,0.0,0.5,2.17,2.0,2.0,6.0,1.0,3.0,0.9912711885792722
Cs2AgSbCl6,1.662399999999999,0.0,31.0,17.274258305351346,38.0,2.452,0.9468980937777836,2.37,3.16,0.79,1.425,0.6225953742198862,1.6,70.81571038000001,43.7968119256254,10.177823245486,3.6729396945618853,4.0,1.0,0.0,1.0,1.0,0.0,0.5,2.37,2.0,2.0,6.0,1.0,3.0,1.0081522424837905
Cs2AgSbI6,0.43869999999999904,0.028235761312500003,52.599999999999994,2.154065922853802,8.0,2.152,0.7292571562898783,1.87,2.66,0.79,1.665,0.47119528860123383,1.2000000000000002,125.68659238000001,6.6785960773884705,8.667999445486,2.566311674026467,4.0,1.0,0.0,1.0,1.0,0.0,0.5,1.87,2.0,2.0,6.0,1.0,3.0,0.9669836323918599
Cs2AlAgBr6,1.4697,0.08109695862499801,38.0,11.567194992737004,42.0,2.2880000000000003,0.8823468705673523,2.17,2.96,0.79,1.495,0.5680889014934195,1.4500000000000002,88.00846424,29.230579541151986,9.223267445486,3.3205989272919254,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.17,2.0,1.0,6.0,2.0,6.0,0.9642365197998375
Cs2AlAgCl6,2.4585,0.061541165749999,27.2,16.624078921853084,42.0,2.408,0.9743798027463418,2.37,3.16,0.79,1.405,0.6246799180380301,1.6,61.33786424,41.96358617266047,9.915561245486,3.864288309360943,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,0.9790709277967581
Cs2AlAuCl6,0.8686,0.16604793474999002,30.400000000000002,22.253988406575573,66.0,2.469,0.9615555106180818,2.37,3.16,0.79,1.38,0.6213694553162394,1.6,70.24770114,57.485343451869454,10.080493245486,3.7955088429583004,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,1.083227409477264
Cs2AlCuCl6,0.8611999999999991,0.129547863625001,25.4,15.304901175767194,42.0,2.4050000000000002,0.975891899751197,2.37,3.16,0.79,1.38,0.6213694553162394,1.6,56.90564424,39.05481227840593,9.930575845485999,3.85545132974882,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,1.083227409477264
Cs2AlInBr6,2.2348,0.052444003999998004,38.2,11.737120600896967,42.0,2.273,0.8895510103417341,2.17,2.96,0.79,1.49,0.5673623181001715,1.4500000000000002,88.70344424000001,29.772100924056108,9.044279615486001,3.4502615712747335,4.0,1.0,0.0,0.0,1.0,0.0,0.75,2.17,2.0,1.0,6.0,2.0,6.0,0.9820927516479826
Cs2AlInCl6,3.1183,0.046391825500000004,27.400000000000002,16.871277367170514,42.0,2.393,0.9827415733548674,2.37,3.16,0.79,1.4,0.623297681689897,1.6,62.03284424,42.77808837204943,9.736573415486,4.007302851309777,4.0,1.0,0.0,0.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,0.9982683969692436
Cs2AlInI6,0.9565999999999991,0.043304445249999005,49.0,12.099586769803338,42.0,2.093,0.7520511950658679,1.87,2.66,0.79,1.6400000000000001,0.48466483264210547,1.35,116.90372624,30.335704683798717,8.226749615486,2.7966992616854127,4.0,1.0,0.0,0.0,1.0,0.0,0.75,1.87,2.0,1.0,6.0,2.0,6.0,0.958788855846166
Cs2AlTlBr6,2.942599999999999,0.057970393499999,41.4,17.29277305697383,68.0,2.257,0.8996560453862353,2.17,2.96,0.79,1.525,0.5806246636166948,1.4500000000000002,97.65997424,45.56472829286386,9.076472775486,3.4210914595219655,4.0,1.0,0.0,0.0,1.0,0.0,0.75,2.17,2.0,1.0,6.0,2.0,6.0,0.869393583426083
Cs2AlTlCl6,3.9209,0.043439865249999,30.599999999999998,22.694492724006857,68.0,2.377,0.9938314746474878,2.37,3.16,0.79,1.435,0.6403319451659428,1.6,70.98937424,59.13952463262785,9.768766575486,3.976614609963302,4.0,1.0,0.0,0.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,0.8777877283695074
Cs2AlTlI6,1.591099999999999,0.059483206499999004,52.199999999999996,15.44538766104626,68.0,2.077,0.7601980005235478,1.87,2.66,0.79,1.6749999999999998,0.4895150661624217,1.35,125.86025624,40.06080511110645,8.258942775486,2.7701491607312896,4.0,1.0,0.0,0.0,1.0,0.0,0.75,1.87,2.0,1.0,6.0,2.0,6.0,0.8570991287109667
Cs2AsAuCl6,0.3048,0.09526503899999701,32.400000000000006,21.485809270306763,62.0,2.526,0.9251507985188144,2.37,3.16,0.79,1.37,0.6241794613730894,1.6,75.04170728000001,55.64683879494516,10.460771345486,3.548678960519879,4.0,1.0,0.0,1.0,1.0,0.0,0.5,2.37,2.0,1.0,6.0,2.0,6.0,1.083227409477264
Cs2AuBr,3.1697,0.397444229999999,56.0,15.588457268119896,44.0,1.77,0.9911861580954408,2.17,2.96,0.79,1.9250000000000003,0.6786935980249115,1.4500000000000002,135.67036819999998,41.48012047663285,7.206793863715,3.436947983855721,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.17,2.0,1.0,1.0,2.0,1.0,1.0606601717798212
Cs2AuCl,3.118999999999999,0.397491324999997,51.5,22.197972880423112,62.0,1.82,1.0530669494386384,2.37,3.16,0.79,1.8875000000000002,0.7231657832060364,1.6,124.55761820000001,57.710618164013596,7.495249613715,3.8366746268823047,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.37,2.0,1.0,1.0,2.0,1.0,1.083227409477264
Cs2AuI,3.172599999999999,0.387428625000002,60.5,10.712142642814275,26.0,1.695,0.9059939293394852,1.87,2.66,0.79,1.9875000000000003,0.6127550489388073,1.25,147.4204857,28.710162325400866,6.866156363715,3.0036757888795336,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.87,2.0,1.0,1.0,2.0,1.0,1.0285189544531599
Cs2BiAuBr6,0.43110000000000004,0.06913151974999901,48.2,18.15929514050587,48.0,2.39,0.8502235000280808,2.17,2.96,0.79,1.505,0.5645573487255303,1.4500000000000002,115.11818728,48.561589808146365,9.518174145486,3.1615635891124323,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.17,2.0,2.0,6.0,1.0,3.0,1.0101525445522106
Cs2BiAuCl6,0.9914000000000001,0.08108372750001101,37.400000000000006,26.31805463935357,66.0,2.51,0.9323518649093807,2.37,3.16,0.79,1.415,0.6229165273132509,1.6,88.44758728000001,68.6353330834389,10.210467945485998,3.673350932045008,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,2.0,6.0,1.0,3.0,1.02851895445316
Cs2CaSnCl6,3.6131,0.015931999999999003,28.2,16.527552752903254,38.0,2.35,1.0381907339212773,2.37,3.16,0.79,1.445,0.6310507111159926,1.6,63.73169038,42.36771900936441,9.905068292486,3.8662909870747955,4.0,1.0,1.0,0.0,1.0,0.0,0.75,2.37,3.0,1.0,6.0,3.0,6.0,0.9235680407334498
Cs2CdBr4,3.4843,0.0,42.57142857142857,9.00566714998542,20.0,2.1585714285714284,0.9661917669967204,2.17,2.96,0.79,1.6214285714285714,0.6335033785326207,1.4500000000000002,99.6911291142857,23.707441586129313,9.148124493551428,3.4571035861668786,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.17,8.0,4.0,16.0,2.0,4.0,0.9820927516479826
Cs2CdBr4,3.3485,0.0018123867857130001,42.57142857142857,9.00566714998542,20.0,2.1585714285714284,0.9661917669967204,2.17,2.96,0.79,1.6214285714285714,0.6335033785326207,1.4500000000000002,99.6911291142857,23.707441586129313,9.148124493551428,3.4571035861668786,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.17,8.0,4.0,16.0,2.0,4.0,0.9820927516479826
Cs2CdI4,2.8822,0.0,52.857142857142854,2.166535841157586,7.0,1.987142857142857,0.825101106977014,1.87,2.66,0.79,1.7642857142857142,0.5309790725727372,1.2000000000000002,126.54854054285714,6.338064595531636,8.369524493551427,2.8731904226566978,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.87,4.0,2.0,8.0,2.0,4.0,0.958788855846166
Cs2CdI4,2.8586,0.007775177857142001,52.857142857142854,2.166535841157586,7.0,1.987142857142857,0.825101106977014,1.87,2.66,0.79,1.7642857142857142,0.5309790725727372,1.2000000000000002,126.54854054285714,6.338064595531636,8.369524493551427,2.8731904226566978,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.87,8.0,4.0,16.0,2.0,4.0,0.958788855846166
Cs2CeAgBr6,2.6247,0.0,42.5,9.542012366372202,23.0,2.239,0.9309076216252609,2.17,2.96,0.79,1.5550000000000002,0.5707232253903813,1.4500000000000002,99.32191038,25.010471401792714,9.178550545486,3.366588099948772,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.17,2.0,1.0,6.0,2.0,6.0,0.9642365197998375
Cs2CeAgCl6,2.9041,0.02588211383333,31.7,18.18818297686715,41.0,2.359,1.0243187980311599,2.37,3.16,0.79,1.465,0.6356296091278317,1.6,72.65131038000001,46.21160305747407,9.870844345485999,3.911799688365764,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,0.9790709277967581
Cs2CeCuCl6,1.674099999999999,0.07423709699997201,29.900000000000002,17.461099621730586,41.0,2.356,1.0256139624634601,2.37,3.16,0.79,1.44,0.634744042902334,1.6,68.21909038000001,44.72287355787902,9.885858945486,3.903242297479143,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,1.083227409477264
Cs2CoBr4,0.6984,0.0,39.57142857142857,10.125740083811058,28.0,2.1857142857142855,0.955253999772643,2.17,2.96,0.79,1.5928571428571427,0.6405514206127246,1.4500000000000002,92.05144268571428,26.793282534314077,8.989151636408572,3.4860091614562023,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.17,8.0,4.0,16.0,2.0,4.0,1.0606601717798212
Cs2CoCl4,0.732699999999999,0.0,29.285714285714285,16.61079068999844,38.0,2.3,1.0484682705192916,2.37,3.16,0.79,1.5071428571428571,0.7012379723585647,1.6,66.65087125714285,42.64827935407214,9.648479064979998,4.025300465583354,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.37,8.0,4.0,16.0,2.0,4.0,1.083227409477264
Cs2CuAsCl6,0.8647,0.051697736999998,27.4,14.853955702101713,38.0,2.4619999999999997,0.9439152504330037,2.37,3.16,0.79,1.37,0.6241794613730894,1.6,61.69965038000001,38.015893039496106,10.310853945485999,3.628465316353681,4.0,1.0,0.0,1.0,1.0,0.0,0.5,2.37,2.0,1.0,6.0,2.0,6.0,1.083227409477264
Cs2CuBiBr6,0.8439000000000001,0.031298742249999005,43.2,15.708596372687154,54.0,2.326,0.8605486621917438,2.17,2.96,0.79,1.505,0.5645573487255303,1.4500000000000002,101.77613038000001,42.14582794818348,9.368256745486,3.207101350472743,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.17,2.0,2.0,6.0,1.0,3.0,1.0101525445522106
Cs2CuBiCl6,1.118399999999999,0.024176087499995003,32.400000000000006,22.397321268401722,66.0,2.4459999999999997,0.9498968365038385,2.37,3.16,0.79,1.415,0.6229165273132509,1.6,75.10553038,58.456568755816825,10.060550545485999,3.740467295301855,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,2.0,6.0,1.0,3.0,1.02851895445316
Cs2CuBiI6,0.353099999999999,0.061949898527779004,54.0,12.14084016862095,54.0,2.146,0.7306873476391939,1.87,2.66,0.79,1.655,0.47668123520860356,1.25,129.97641238,32.754250523823096,8.550726745486,2.5946951590655942,4.0,1.0,0.0,1.0,1.0,0.0,0.75,1.87,2.0,2.0,6.0,1.0,3.0,0.983800739042153
Cs2CuCl4,0.376299999999999,0.0,29.57142857142857,16.586200312799992,38.0,2.3028571428571425,1.047346501344016,2.37,3.16,0.79,1.5071428571428571,0.7012379723585647,1.6,67.30984339999999,42.55948460979352,9.62638906498,4.0353510913074695,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.37,8.0,4.0,16.0,2.0,4.0,1.083227409477264
Cs2CuMoBr6,0.39889999999999903,0.09931549527083,39.1,8.466994744299774,26.0,2.34,0.8565862478466485,2.17,2.96,0.79,1.49,0.563826214360418,1.4500000000000002,90.47209038,22.41918804109003,9.348948145486,3.2201372775747177,4.0,1.0,0.0,2.0,1.0,0.0,0.75,2.17,2.0,1.0,6.0,2.0,6.0,1.0606601717798212
Cs2CuMoCl6,0.853599999999999,0.10269443500000001,28.3,15.42757271899893,38.0,2.46,0.9445316299627029,2.37,3.16,0.79,1.4,0.6200806399170998,1.6,63.801490380000004,39.249822308380075,10.041241945486,3.7552117183427036,4.0,1.0,0.0,2.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,1.083227409477264
Cs2CuSbBr6,0.4006,0.037618436750002,40.0,9.17605579756357,26.0,2.329,0.859528359043493,2.17,2.96,0.79,1.49,0.563826214360418,1.4500000000000002,93.05409038,24.30754602380574,9.500544045486,3.1451483494797254,4.0,1.0,0.0,1.0,1.0,0.0,0.5,2.17,2.0,2.0,6.0,1.0,3.0,1.0398629135096287
Cs2CuSbCl6,0.897999999999999,0.036211915999999005,29.2,16.4304595188327,38.0,2.449,0.948593168855859,2.37,3.16,0.79,1.4,0.6200806399170998,1.6,66.38349038000001,42.02989805979893,10.192837845486,3.6625662178363743,4.0,1.0,0.0,1.0,1.0,0.0,0.5,2.37,2.0,2.0,6.0,1.0,3.0,1.0606601717798214
Cs2CuSbI6,0.6997999999999991,0.059682982527778004,50.8,7.345747068882783,26.0,2.149,0.7302253076961932,1.87,2.66,0.79,1.6400000000000001,0.4805205510693586,1.25,121.25437238,19.477034755564716,8.683014045486,2.5603124241481505,4.0,1.0,0.0,1.0,1.0,0.0,0.5,1.87,2.0,2.0,6.0,1.0,3.0,1.0101525445522106
Cs2DyAuCl6,2.1667,0.099784568999999,35.7,23.740471772902914,62.0,2.4299999999999997,1.0026365243696242,2.37,3.16,0.79,1.4300000000000002,0.6289674077406555,1.6,83.79954728000001,61.52044180903502,10.075821345485998,3.8005715492838865,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,1.083227409477264
Cs2DyCuCl6,2.2443,0.039144086999998,30.7,18.857624452724686,49.0,2.366,1.0139349091534429,2.37,3.16,0.79,1.4300000000000002,0.6289674077406555,1.6,70.45749038000001,48.65282535784382,9.925903945485999,3.86025399191702,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,1.083227409477264
Cs2ErAuCl6,2.0871,0.09800066174999901,35.900000000000006,24.001874926763534,62.0,2.432,1.0002379716847387,2.37,3.16,0.79,1.4300000000000002,0.6289674077406555,1.6,84.27544728000001,62.14265989292508,10.092686345486,3.7825085139055377,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,1.083227409477264
Cs2ErCuCl6,2.0815,0.039840635750001005,30.900000000000002,19.23772335802758,51.0,2.368,1.0116896757405405,2.37,3.16,0.79,1.4300000000000002,0.6289674077406555,1.6,70.93339038,49.56553039408704,9.942768945486,3.843129473821438,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,1.083227409477264
Cs2GaAgCl6,1.2972000000000001,0.068197048750002,29.0,15.94992162990151,38.0,2.428,0.9597374641015115,2.37,3.16,0.79,1.4100000000000001,0.6236184731067546,1.6,65.61201038,40.39392996809564,9.916914545486,3.862913957747445,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,2.0,6.0,1.0,3.0,1.039014045825131
Cs2GdAuCl6,1.511099999999999,0.098147205666663,35.5,23.49148782005942,62.0,2.428,1.0050651720162231,2.37,3.16,0.79,1.435,0.6316842565712716,1.6,83.27454728000001,60.8655067342979,10.096896345486,3.7780916597720187,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,1.0,6.0,2.0,6.0,1.083227409477264
Cs2GeCl6,2.215,0.0,27.111111111111107,15.609430514520838,38.0,2.5055555555555555,0.9832837401179005,2.37,3.16,0.79,1.3833333333333333,0.6548960901462834,1.6,61.24098931111111,39.9884013701387,10.388116050539999,3.807397988247535,3.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,2.37,2.0,1.0,6.0,2.0,6.0,1.131370849898476
Cs2HgBr4,2.4673,0.0,47.14285714285714,16.003826073148627,45.0,2.202857142857143,0.9506796709379526,2.17,2.96,0.79,1.6142857142857143,0.634549494700366,1.4500000000000002,112.28812911428571,42.83239040322661,9.35436506498,3.484699205305805,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.17,8.0,4.0,16.0,2.0,4.0,1.000622803565869
Cs2HgBr4,2.4909,0.002704830714284,47.14285714285714,16.003826073148627,45.0,2.202857142857143,0.9506796709379526,2.17,2.96,0.79,1.6142857142857143,0.634549494700366,1.4500000000000002,112.28812911428571,42.83239040322661,9.35436506498,3.484699205305805,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.17,8.0,4.0,16.0,2.0,4.0,1.000622803565869
Cs2HgBr4,2.8128,0.0,47.14285714285714,16.003826073148627,45.0,2.202857142857143,0.9506796709379526,2.17,2.96,0.79,1.6142857142857143,0.634549494700366,1.4500000000000002,112.28812911428571,42.83239040322661,9.35436506498,3.484699205305805,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.17,8.0,4.0,16.0,2.0,4.0,1.000622803565869
Cs2HgBr4,2.6866,0.005933332857141,47.14285714285714,16.003826073148627,45.0,2.202857142857143,0.9506796709379526,2.17,2.96,0.79,1.6142857142857143,0.634549494700366,1.4500000000000002,112.28812911428571,42.83239040322661,9.35436506498,3.484699205305805,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.17,8.0,4.0,16.0,2.0,4.0,1.000622803565869
Cs2HgCl4,3.010399999999999,0.0016448539285730001,36.857142857142854,24.192257152288395,63.0,2.3171428571428567,1.0424245678186201,2.37,3.16,0.79,1.5285714285714285,0.6983946606617324,1.6,86.88755768571428,62.95757467348052,10.013692493551428,3.9638771492628764,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.37,8.0,4.0,16.0,2.0,4.0,1.0182337649086284
Cs2HgCl4,3.0535,0.00158244607143,36.857142857142854,24.192257152288395,63.0,2.3171428571428567,1.0424245678186201,2.37,3.16,0.79,1.5285714285714285,0.6983946606617324,1.6,86.88755768571428,62.95757467348052,10.013692493551428,3.9638771492628764,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.37,8.0,4.0,16.0,2.0,4.0,1.0182337649086284
Cs2HgCl4,3.0746,0.0,36.857142857142854,24.192257152288395,63.0,2.3171428571428567,1.0424245678186201,2.37,3.16,0.79,1.5285714285714285,0.6983946606617324,1.6,86.88755768571428,62.95757467348052,10.013692493551428,3.9638771492628764,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,2.37,16.0,8.0,32.0,2.0,4.0,1.0182337649086284
Cs2HgI4,2.0411,0.0,57.42857142857142,9.255996401671466,27.0,2.031428571428571,0.8162357602595776,1.87,2.66,0.79,1.7571428571428571,0.5341405455954263,1.2000000000000002,139.14554054285713,25.220950029298834,8.57576506498,2.9610714899586204,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.87,4.0,2.0,8.0,2.0,4.0,0.9753196981883414
Cs2HgI4,2.066,0.0007291078571410001,57.42857142857142,9.255996401671466,27.0,2.031428571428571,0.8162357602595776,1.87,2.66,0.79,1.7571428571428571,0.5341405455954263,1.2000000000000002,139.14554054285713,25.220950029298834,8.57576506498,2.9610714899586204,3.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.87,4.0,2.0,8.0,2.0,4.0,0.9753196981883414
Cs2HgPdCl6,0.9921000000000001,0.001713210349997,33.8,22.08076085645601,63.0,2.474,0.9378187458139233,2.37,3.16,0.79,1.4100000000000001,0.620403094769844,1.6,78.55389038000001,57.20457770594576,10.436795245486,3.5841241840134885,4.0,1.0,0.0,2.0,1.0,0.0,0.75,2.37,2.0,2.0,6.0,1.0,3.0,1.039014045825131
Cs2InAgCl6,1.3421,0.0,30.8,17.051686133634995,38.0,2.425,0.9617094155720844,2.37,3.16,0.79,1.435,0.6237186865887537,1.6,70.12151038,43.032161297106555,9.895619915485998,3.8849753687302226,4.0,1.0,0.0,1.0,1.0,0.0,0.75,2.37,2.0,2.0,6.0,1.0,3.0,0.988576470785076
Cs2InAsBr6,0.718699999999999,0.028765792833333,40.2,8.541662601625049,22.0,2.33,0.8631106533927153,2.17,2.96,0.79,1.48,0.5723635208501674,1.4500000000000002,93.49745038,22.39263401308744,9.424557715486,3.2984297171378367,4.0,1.0,0.0,0.0,1.0,0.0,0.5,2.17,2.0,1.0,6.0,2.0,6.0,0.9820927516479826
Cs2InAsCl6,1.3524,0.114032663000002,29.4,16.218507946170636,38.0,2.45,0.9517142428271209,2.37,3.16,0.79,1.3900000000000001,0.6264183905346331,1.6,66.82685038,41.23996786727333,10.116851515486,3.8088425392744583,4.0,1.0,0.0,0.0,1.0,0.0,0.5,2.37,2.0,1.0,6.0,2.0,6.0,0.9982683969692436
Cs2InBiBr6,0.853399999999999,0.001883916666667,45.2,15.031965939290842,48.0,2.314,0.8672162360103736,2.17,2.96,0.79,1.525,0.5622499444197394,1.4500000000000002,106.90333038,40.25962472538973,9.174254315486,3.3557842175245396,4.0,1.0,0.0,0.0,1.0,0.0,0.75,2.17,2.0,2.0,6.0,1.0,3.0,0.9730827264035057
Cs2InBiCl6,1.7611999999999992,0.024267332666671002,34.400000000000006,22.891919971902748,66.0,2.434,0.9574466042552975,2.37,3.16,0.79,1.435,0.6237186865887537,1.6,80.23273038,59.45778335033074,9.866548115486,3.9032675527759224,4.0,1.0,0.0,0.0,1.0,0.0,0.75,2.37,2.0,2.0,6.0,1.0,3.0,0.988576470785076
Cs2InBiI6,0.581599999999999,0.007435115500002001,56.0,9.132360045464699,34.0,2.1340000000000003,0.7355977161465362,1.87,2.66,0.79,1.675,0.46757352363024157,1.2000000000000002,135.10361238,25.064527229291468,8.356724315486,2.718644146935256,4.0,1.0,0.0,0.0,1.0,0.0,0.75,1.87,2.0,2.0,6.0,1.0,3.0,0.9507318066373747
Cs2InGaBr6,1.244,0.033446606749999004,40.0,8.729261137118078,24.0,2.293,0.8765734424450697,2.17,2.96,0.79,1.495,0.565442304749123,1.4500000000000002,92.97759038000001,22.873041576877664,9.045632915486,3.449064109026002,4.0,1.0,0.0,0.0,1.0,0.0,0.75,2.17,2.0,2.0,6.0,1.0,3.0,1.0297671570677875
